City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bengaluru,2024-12-12,35.561708605534506,39.87839656438179,0.0,8.68655893156127,8.68655893156127,1.8436778140456573,0.28684258529005535,2.703469871557334,68.34017281871162,0,0,0,68.97,Satisfactory
Bengaluru,2024-12-13,54.28793832462919,60.877725454263896,0.0,13.260762601728965,13.260762601728965,2.814529205264923,0.4378893250556643,4.127074075027892,104.32702006054113,0,0,0,107.3,Moderate
Bengaluru,2024-12-14,39.96456968253289,44.81570264250137,0.0,9.762033471805143,9.762033471805143,2.071941798097418,0.3223562910011084,3.038183886633233,76.80130415063026,0,0,0,77.27,Satisfactory
Bengaluru,2024-12-15,44.4075633176338,49.798012803099326,0.0,10.847311079581539,10.847311079581539,2.302286433217306,0.3581937080064675,3.3759488564003766,85.33955961589147,0,0,0,85.63,Satisfactory
Bengaluru,2024-12-16,36.603814872738525,41.04699977877633,0.0,8.941111309891268,8.941111309891268,1.897705257609575,0.2952482684687666,2.7826928056294244,70.34282469312414,0,0,0,70.94,Satisfactory
Bengaluru,2024-12-17,39.167899424414955,43.92232789392894,0.0,9.567433059802259,9.567433059802259,2.0306388535090507,0.31593030739618455,2.9776194726935596,75.2703151949749,0,0,0,75.76,Satisfactory
Bengaluru,2024-12-18,47.165583102258545,52.890817142836795,0.0,11.521004845516794,11.521004845516794,2.4452744978239727,0.3804400385773153,3.5856188549822674,90.63974220299436,0,0,0,90.83,Satisfactory
Bengaluru,2024-12-19,45.988313557541986,51.5706437426175,0.0,11.233436512061603,11.233436512061603,2.384239586233483,0.37094412139471994,3.4961205471212127,88.37734235509689,0,0,0,88.61,Satisfactory
Bengaluru,2024-12-20,33.06320386792418,37.076608724274905,0.0,8.076256179104114,8.076256179104114,1.7141441686261791,0.2666895165428451,2.5135287088028107,63.53870932744154,0,0,0,64.27,Satisfactory
Bengaluru,2024-12-21,52.47697013840463,58.84693136906343,0.0,12.818402476479697,12.818402476479697,2.7206405256201807,0.4232819617768974,3.98940077074113,100.84681948332495,0,0,0,102.23,Moderate
Bengaluru,2024-12-22,38.68800388363499,43.38417982863256,0.0,9.450210320528987,9.450210320528987,2.0057589251734993,0.31205944508432504,2.9411368854707556,74.34808323599844,0,0,0,74.86,Satisfactory
Bengaluru,2024-12-23,43.950279258266534,49.28522093293648,0.0,10.735611583524728,10.735611583524728,2.278578785074636,0.354505231075963,3.3411852377296345,84.46078092752617,0,0,0,84.77,Satisfactory
Bengaluru,2024-12-24,39.50749345056067,44.30314382703701,0.0,9.650384741163874,9.650384741163874,2.0482449246551897,0.3186694904171471,3.0034360674030425,75.92292485140149,0,0,0,76.4,Satisfactory
Bengaluru,2024-12-25,41.99984386480323,47.098030296049295,0.0,10.259184194293912,10.259184194293912,2.1774595024623813,0.33877291807300536,3.192909366591472,80.7125613653123,0,0,0,81.1,Satisfactory
Bengaluru,2024-12-26,41.54778099292376,46.59109339161616,0.0,10.148760063077093,10.148760063077093,2.154022544000036,0.33512655551146714,3.15854267269236,79.84381641461671,0,0,0,80.25,Satisfactory
Bengaluru,2024-12-27,32.1922604348654,36.09994508884832,0.0,7.8635132667417995,7.8635132667417995,1.6689905709003001,0.25966444165819524,2.4473179044451516,61.8649870271217,0,0,0,62.63,Satisfactory
Bengaluru,2024-12-28,36.29280742951613,40.69824043504314,0.0,8.865142393052295,8.865142393052295,1.8815812426070178,0.29273966630771975,2.7590494182458674,69.74515086778896,0,0,0,70.35,Satisfactory
Bengaluru,2024-12-29,32.23772306303226,36.150926236436234,0.0,7.874618295556236,7.874618295556236,1.6713475566078542,0.26003114557397483,2.4507740613720936,61.95235414156998,0,0,0,62.71,Satisfactory
Bengaluru,2024-12-30,48.0279729376135,53.8578888948961,0.0,11.731658394531713,11.731658394531713,2.4899846388393843,0.38739611969942933,3.651179398298135,92.29702675697908,0,0,0,92.45,Satisfactory
Bengaluru,2024-12-31,38.71307379012632,43.412292866844055,0.0,9.456334076351895,9.456334076351895,2.0070586611032595,0.31226166024982005,2.9430427482523753,74.3962609476256,0,0,0,74.91,Satisfactory
Bengaluru,2025-01-01,45.19445888983788,50.68042635727335,0.0,11.03952385644096,11.03952385644096,2.3430826144282855,0.36454084848804685,3.4357701798107065,86.85176421751,0,0,0,87.11,Satisfactory
Bengaluru,2025-01-02,37.52285028231273,42.07759307580384,0.0,9.165601514622752,9.165601514622752,1.9453521582056452,0.3026612557292927,2.8525596550611625,72.10896701810348,0,0,0,72.67,Satisfactory
Bengaluru,2025-01-03,45.35663078864412,50.862283628641556,0.0,11.079137131822344,11.079137131822344,2.3514903300194363,0.3658489354315335,3.448098801230423,87.16341559831659,0,0,0,87.42,Satisfactory
Bengaluru,2025-01-04,36.17389501144851,40.564893732927935,0.0,8.83609598983538,8.83609598983538,1.8754162917201622,0.29178051257863546,2.750009466224276,69.51663273635793,0,0,0,70.13,Satisfactory
Bengaluru,2025-01-05,35.339077882006556,39.62874162291812,0.0,8.632177548446268,8.632177548446268,1.8321356429355344,0.2850468343319078,2.6865450533429707,67.91233561073543,0,0,0,68.55,Satisfactory
Bengaluru,2025-01-06,35.31148132736143,39.59779523723805,0.0,8.62543661535748,8.62543661535748,1.8307049142799545,0.2848242390914116,2.684447109881664,67.85930235143485,0,0,0,68.5,Satisfactory
Bengaluru,2025-01-07,39.32344311170889,44.096752382746345,0.0,9.605427280527099,9.605427280527099,2.038702933009833,0.31718493084197696,2.9894442046538416,75.56922891108563,0,0,0,76.06,Satisfactory
Bengaluru,2025-01-08,31.58133797944445,35.414865296490674,0.0,7.714284950113551,7.714284950113551,1.6373176220649168,0.254736709459821,2.400874397739421,60.69095608711782,0,0,0,61.48,Satisfactory
Bengaluru,2025-01-09,47.605490554965634,53.3841231323007,0.0,11.62845980654694,11.62845980654694,2.468081265063024,0.3839883548976179,3.619061470404915,91.48512766171112,0,0,0,91.66,Satisfactory
Bengaluru,2025-01-10,43.32245007826823,48.58118217899521,0.0,10.582253508649769,10.582253508649769,2.2460293161215836,0.3494411283606277,3.293456449120591,83.25425974662214,0,0,0,83.59,Satisfactory
Bengaluru,2025-01-11,30.577095669401018,34.28872218759601,0.0,7.468981494519691,7.468981494519691,1.585253215163363,0.24663643892260378,2.3245299549270464,58.76106869668042,0,0,0,59.59,Satisfactory
Bengaluru,2025-01-12,37.78628063661322,42.37300014559394,0.0,9.229948909242513,9.229948909242513,1.9590095644106555,0.30478609862448663,2.8725861401213937,72.61521029618342,0,0,0,73.16,Satisfactory
Bengaluru,2025-01-13,38.82054072801549,43.53280476952684,0.0,9.482584724191222,9.482584724191222,2.0126302271752796,0.3131284941424001,2.9512125927329818,74.60278390154521,0,0,0,75.11,Satisfactory
Bengaluru,2025-01-14,49.56197653029513,55.578098806031356,0.0,12.10636515445893,12.10636515445893,2.5695142368647526,0.3997694722075974,3.767797318479565,95.24497483763096,0,0,0,95.34,Satisfactory
Bengaluru,2025-01-15,47.04387995653148,52.75434095823408,0.0,11.491276759072994,11.491276759072994,2.4389648631501863,0.3794583746942461,3.5763667464461864,90.40586103311507,0,0,0,90.6,Satisfactory
Bengaluru,2025-01-16,36.6040932195869,41.0473119129914,0.0,8.941179300896103,8.941179300896103,1.8977196883534586,0.29525051362887633,2.7827139660952156,70.34335960194791,0,0,0,70.94,Satisfactory
Bengaluru,2025-01-17,40.26357333245423,45.151001102370785,0.0,9.835070255684235,9.835070255684235,2.087443482839103,0.3247680699430587,3.060914722432338,77.37590986869942,0,0,0,77.83,Satisfactory
Bengaluru,2025-01-18,42.89420479065155,48.100953976356266,0.0,10.47764723201359,10.47764723201359,2.2238271676110477,0.34598687966856306,3.2609004140450457,82.43128587635181,0,0,0,82.78,Satisfactory
Bengaluru,2025-01-19,52.45096880271027,58.81777383933039,0.0,12.812051203054853,12.812051203054853,2.7192925002402135,0.42307223365516133,3.9874240989099285,100.79685181178868,0,0,0,102.16,Moderate
Bengaluru,2025-01-20,43.93401343749506,49.266980671807154,0.0,10.731638377055127,10.731638377055127,2.2777354922729245,0.3543740301223275,3.3399486785732786,84.42952233377042,0,0,0,84.74,Satisfactory
Bengaluru,2025-01-21,49.205691000805146,55.17856525738345,0.0,12.019336286338248,12.019336286338248,2.551042803630975,0.39689565465529797,3.740711803401189,94.56028853843661,0,0,0,94.67,Satisfactory
Bengaluru,2025-01-22,41.8584494113179,46.939472557706694,0.0,10.224646167271073,10.224646167271073,2.1701289824412076,0.33763242308067265,3.1821602867527314,80.44083872414282,0,0,0,80.83,Satisfactory
Bengaluru,2025-01-23,34.37595250051844,38.54870645559134,0.0,8.396917609797626,8.396917609797626,1.7822029212631694,0.277278215072103,2.613326398967628,66.06146405259152,0,0,0,66.74,Satisfactory
Bengaluru,2025-01-24,44.30265881530446,49.68037437937557,0.0,10.821686350697501,10.821686350697501,2.296847715250082,0.3573475428519611,3.367973813227283,85.1379609835487,0,0,0,85.44,Satisfactory
Bengaluru,2025-01-25,55.02015557980446,61.69882351783158,0.0,13.439619259274272,13.439619259274272,2.852490618294947,0.4437954273973211,4.182738647019033,105.73414743775982,0,0,0,109.35,Moderate
Bengaluru,2025-01-26,38.55012861125145,43.229568450154616,0.0,9.416531914014564,9.416531914014564,1.9986108552194177,0.3109473359892095,2.930655340586165,74.08312352760437,0,0,0,74.6,Satisfactory
Bengaluru,2025-01-27,46.364104284267654,51.992050143300155,0.0,11.325229860065381,11.325229860065381,2.403722256013877,0.373975268879159,3.524688885020348,89.09951247051437,0,0,0,89.32,Satisfactory
Bengaluru,2025-01-28,32.59399450405612,36.550443986477696,0.0,7.96164372232677,7.96164372232677,1.6898182594326205,0.26290484948797616,2.477858505418025,62.637013366468764,0,0,0,63.38,Satisfactory
Bengaluru,2025-01-29,35.634262938860836,39.95975796658397,0.0,8.70428157529502,8.70428157529502,1.847439354756494,0.2874278123042063,2.7089855923112047,68.47960300563734,0,0,0,69.11,Satisfactory
Bengaluru,2025-01-30,37.38833249324479,41.926746731582334,0.0,9.13274323115152,9.13274323115152,1.9383781551831798,0.3015762282686677,2.8423333525522585,71.85045950222266,0,0,0,72.41,Satisfactory
Bengaluru,2025-01-31,46.85726990230948,52.5450790853665,0.0,11.445694043934024,11.445694043934024,2.429290164426813,0.3779531683221928,3.562180289183548,90.04724599870542,0,0,0,90.25,Satisfactory
Bengaluru,2025-02-01,31.211504640892286,35.00013942656391,0.0,7.623946796628725,7.623946796628725,1.618143809896709,0.2517536145772471,2.372758952012001,59.98023449184434,0,0,0,60.78,Satisfactory
Bengaluru,2025-02-02,58.46723337108129,65.56432775087107,0.0,14.28162729403282,14.28162729403282,3.0312025277130883,0.47159973557366947,4.444792168040826,112.35851677244186,0,0,0,118.99,Moderate
Bengaluru,2025-02-03,43.7937141697533,49.10965105925227,0.0,10.697367867985603,10.697367867985603,2.270461751572454,0.3532423689549817,3.32928285687307,84.15990434915203,0,0,0,84.48,Satisfactory
Bengaluru,2025-02-04,47.17940243979837,52.906313952306306,0.0,11.524380456381458,11.524380456381458,2.445990954007493,0.3805515060703677,3.5866694277513718,90.66629930479698,0,0,0,90.85,Satisfactory
Bengaluru,2025-02-05,37.873723857090525,42.4710577350574,0.0,9.251308419727996,9.251308419727996,1.9635430115341053,0.30549142017430375,2.879233742874529,72.78325297561514,0,0,0,73.33,Satisfactory
Bengaluru,2025-02-06,35.90963033167734,40.268551062366996,0.0,8.771544796870339,8.771544796870339,1.8617156303561535,0.2896489399709398,2.7299195541280135,69.00878610599011,0,0,0,69.63,Satisfactory
Bengaluru,2025-02-07,40.88087078515652,45.84322972642552,0.0,9.985855775038234,9.985855775038234,2.119446940008115,0.32974722320001254,3.1078428687618986,78.56219186280079,0,0,0,78.99,Satisfactory
Bengaluru,2025-02-08,32.94617587636937,36.94537519137233,0.0,8.047670079472079,8.047670079472079,1.708076914826727,0.26574556269571015,2.5046320145295753,63.31381256400992,0,0,0,64.05,Satisfactory
Bengaluru,2025-02-09,40.18602434176983,45.06403876211927,0.0,9.816127580990639,9.816127580990639,2.083422996781686,0.32414255576371226,3.0550192981654534,77.22688127493655,0,0,0,77.68,Satisfactory
Bengaluru,2025-02-10,26.74313654379679,29.98937470352487,0.0,6.532471040109884,6.532471040109884,1.3864836493294448,0.21571152584591427,2.033064966564811,51.393216040048166,0,0,0,52.37,Satisfactory
Bengaluru,2025-02-11,37.8505028291057,42.44501800302756,0.0,9.245636284278065,9.245636284278065,1.9623391297243238,0.30530411815869635,2.877468435413071,72.73862831814681,0,0,0,73.28,Satisfactory
Bengaluru,2025-02-12,51.721281401970415,57.9995127187101,0.0,12.633812505964858,12.633812505964858,2.68146224616397,0.41718653725053956,3.9319518513462057,99.39458614386638,0,0,0,99.41,Satisfactory
Bengaluru,2025-02-13,33.80451735400953,37.90790717240501,0.0,8.257334747489868,8.257334747489868,1.7525771708958087,0.27266898955461183,2.5698847938616423,64.96331724810905,0,0,0,65.66,Satisfactory
Bengaluru,2025-02-14,55.30693021423149,62.0204085328583,0.0,13.509668895799319,13.509668895799319,2.867358296251284,0.4461085664662875,4.20453980940693,106.28525223123748,0,0,0,110.15,Moderate
Bengaluru,2025-02-15,43.869314545270484,49.194428250042854,0.0,10.715834559911535,10.715834559911535,2.2743812127159178,0.35385216550336446,3.3350301436459366,84.30518822134482,0,0,0,84.62,Satisfactory
Bengaluru,2025-02-16,50.334641832605904,56.44455473701246,0.0,12.295101943158972,12.295101943158972,2.609572657323537,0.4060018305944566,3.826536829248455,96.72983263444455,0,0,0,96.8,Satisfactory
Bengaluru,2025-02-17,32.32529041707673,36.24912302752448,0.0,7.896008127800399,7.896008127800399,1.6758874393698804,0.2607374683915803,2.4574311009991034,62.120635372797004,0,0,0,62.88,Satisfactory
Bengaluru,2025-02-18,36.40521725039021,40.82429521672621,0.0,8.892600425070391,8.892600425070391,1.8874090698108585,0.2936463697507173,2.767595030251499,69.96117273193133,0,0,0,70.56,Satisfactory
Bengaluru,2025-02-19,45.35780389965357,50.863599138719195,0.0,11.07942368436204,11.07942368436204,2.3515511493339836,0.365858397805755,3.4481879833983893,87.16567000656256,0,0,0,87.42,Satisfactory
Bengaluru,2025-02-20,46.72987318426698,52.40221820937616,0.0,11.414575204531815,11.414575204531815,2.422685349533283,0.37692557978964697,3.5524953442675544,89.8024232927962,0,0,0,90.01,Satisfactory
Bengaluru,2025-02-21,29.508786057059744,33.09073491293913,0.0,7.208028498484185,7.208028498484185,1.529867273147664,0.23801939820351706,2.24331499187518,56.70806094215619,0,0,0,57.57,Satisfactory
Bengaluru,2025-02-22,39.20034964011808,43.9587171064036,0.0,9.57535958307969,9.57535958307969,2.0323212176332404,0.31619205251841004,2.980086400856434,75.33267590361675,0,0,0,75.83,Satisfactory
Bengaluru,2025-02-23,46.80618063739298,52.48778830698679,0.0,11.433214612324308,11.433214612324308,2.4266414687382203,0.3775410796626805,3.5582963844478708,89.94906598063307,0,0,0,90.15,Satisfactory
Bengaluru,2025-02-24,33.70519785907084,37.79653169689924,0.0,8.233074252714216,8.233074252714216,1.7474280046577109,0.2718678733592701,2.562334333752893,64.77245151880264,0,0,0,65.48,Satisfactory
Bengaluru,2025-02-25,31.446472819050594,35.26362941498221,0.0,7.681341815221732,7.681341815221732,1.630325609761347,0.2536488800840719,2.3906216873904365,60.431781015673,0,0,0,61.22,Satisfactory
Bengaluru,2025-02-26,26.282715139259455,29.473064658905358,0.0,6.420005193537953,6.420005193537953,1.362613347199892,0.211997742926614,1.9980628408459955,50.50840820630369,0,0,0,51.5,Satisfactory
Bengaluru,2025-02-27,41.69148767754527,46.75224403321939,0.0,10.183862892321628,10.183862892321628,2.161472940411121,0.3362857010800206,3.1694675328143838,80.11998255081606,0,0,0,80.52,Satisfactory
Bengaluru,2025-02-28,40.636207217109614,45.568867465048896,0.0,9.926092490719698,9.926092490719698,2.1067624878262214,0.327773754175694,3.089243071091334,78.09201337086618,0,0,0,78.53,Satisfactory
Bengaluru,2025-03-01,45.85360503089904,51.41958350797976,0.0,11.200531637657294,11.200531637657294,2.3772556945231806,0.3698575554349262,3.485879744372933,88.11846829218135,0,0,0,88.36,Satisfactory
Bengaluru,2025-03-02,42.609829025199744,47.78205901903631,0.0,10.40818356049246,10.40818356049246,2.209083857737175,0.3436930900011189,3.239281618316531,81.88479107285394,0,0,0,82.25,Satisfactory
Bengaluru,2025-03-03,54.510649923567655,61.127471088267924,0.0,13.315163740053915,13.315163740053915,2.8260755693175654,0.43968572835906605,4.144005041547391,104.75501268960782,0,0,0,107.92,Moderate
Bengaluru,2025-03-04,34.75942608729454,38.978728306764246,0.0,8.49058762850166,8.49058762850166,1.8020839048248418,0.2803713329040226,2.642478802747965,66.79839858749773,0,0,0,67.46,Satisfactory
Bengaluru,2025-03-05,60.09866132757195,67.39378796429368,0.0,14.680131630364038,14.680131630364038,3.1157830399139996,0.48475891805123533,4.568816476796971,115.49368864296603,0,0,0,123.56,Moderate
Bengaluru,2025-03-06,41.04413734382734,46.026314533868195,0.0,10.025736439917944,10.025736439917944,2.1279114076560535,0.331064139726719,3.120254708341809,78.8759468895585,0,0,0,79.3,Satisfactory
Bengaluru,2025-03-07,33.12454318207682,37.145393762752654,0.0,8.09123936152425,8.09123936152425,1.7173242726500448,0.2671842826309043,2.5181918421070364,63.65658722178771,0,0,0,64.38,Satisfactory
Bengaluru,2025-03-08,36.464754641665195,40.89105960439973,0.0,8.907143456837462,8.907143456837462,1.8904957541042775,0.29412660143542557,2.772121177893291,70.07558780838451,0,0,0,70.67,Satisfactory
Bengaluru,2025-03-09,29.71603909194031,33.32314553206368,0.0,7.2586536166753515,7.2586536166753515,1.5406121961923194,0.23969111192778678,2.2590707684550835,57.106346310782605,0,0,0,57.96,Satisfactory
Bengaluru,2025-03-10,44.098779853939014,49.45174739852235,0.0,10.771885407991087,10.771885407991087,2.286277719247088,0.3557030445795914,3.352474540242124,84.74615968939925,0,0,0,85.05,Satisfactory
Bengaluru,2025-03-11,38.006994596842546,42.62050565583117,0.0,9.283862089956555,9.283862089956555,1.9704523619499628,0.306566388870494,2.889365242282397,73.03936399343371,0,0,0,73.58,Satisfactory
Bengaluru,2025-03-12,42.46045596120874,47.614554179830044,0.0,10.37169662063424,10.37169662063424,2.201339690910124,0.34248823912280063,3.2279259890749414,81.59773565825508,0,0,0,81.97,Satisfactory
Bengaluru,2025-03-13,42.848879972913046,48.050127367431664,0.0,10.4665758657664,10.4665758657664,2.2214773266116437,0.3456212873388433,3.25745473373342,82.3441835969989,0,0,0,82.7,Satisfactory
Bengaluru,2025-03-14,37.72711009204693,42.30664713462591,0.0,9.21549548609322,9.21549548609322,1.955941899089173,0.30430882594434966,2.8680878808759505,72.501500201815,0,0,0,73.05,Satisfactory
Bengaluru,2025-03-15,42.91770837994334,48.12731056863537,0.0,10.483388387922354,10.483388387922354,2.225045698661071,0.3461764608383217,3.262687202363589,82.47645354171564,0,0,0,82.83,Satisfactory
Bengaluru,2025-03-16,49.12736253435498,55.09072882404364,0.0,12.000203211283122,12.000203211283122,2.5469819060682544,0.39626385318401336,3.7347571218789306,94.4097619989723,0,0,0,94.52,Satisfactory
Bengaluru,2025-03-17,29.493984071765887,33.074136176190116,0.0,7.204412859005626,7.204412859005626,1.5290998721154798,0.23790000462273578,2.242189716323179,56.67961545197283,0,0,0,57.55,Satisfactory
Bengaluru,2025-03-18,50.56471160884016,56.70255172686239,0.0,12.35130044283733,12.35130044283733,2.621500502153229,0.40785758533740696,3.844027178638148,97.17196572885285,0,0,0,97.23,Satisfactory
Bengaluru,2025-03-19,40.00003374002257,44.85547153448693,0.0,9.770696177772214,9.770696177772214,2.0737804132414497,0.32264234592743535,3.0408799328780867,76.8694566639018,0,0,0,77.33,Satisfactory
Bengaluru,2025-03-20,38.74304333677604,43.445900292162364,0.0,9.463654653549483,9.463654653549483,2.0086124162635635,0.3125033961668518,2.945321091155706,74.45385446823111,0,0,0,74.96,Satisfactory
Bengaluru,2025-03-21,42.729499762868606,47.916256090016425,0.0,10.43741519631387,10.43741519631387,2.21528812329927,0.3446583603754215,3.248379219260949,82.1147664934489,0,0,0,82.47,Satisfactory
Bengaluru,2025-03-22,55.27414518412104,61.983643864247405,0.0,13.501660588344622,13.501660588344622,2.8656585738527363,0.44584412071369417,4.202047428005214,106.222248098099,0,0,0,110.06,Moderate
Bengaluru,2025-03-23,39.18053380122877,43.93649590521641,0.0,9.570519223630159,9.570519223630159,2.031293876035789,0.31603221693458733,2.9785799624563247,75.29459511651889,0,0,0,75.79,Satisfactory
Bengaluru,2025-03-24,40.22205056191935,45.10443805535274,0.0,9.824927604855676,9.824927604855676,2.0852907569489596,0.3244331451231985,3.0577580811030414,77.29611411575229,0,0,0,77.75,Satisfactory
Bengaluru,2025-03-25,51.24755552543586,57.46828322755134,0.0,12.518096813291912,12.518096813291912,2.656902180780324,0.41336543977034645,3.8959382939326863,98.48421064334758,0,0,0,98.51,Satisfactory
Bengaluru,2025-03-26,36.05937036714405,40.4364674181907,0.0,8.808121375822825,8.808121375822825,1.8694788226236199,0.29085675086020657,2.741303081250981,69.29654674244283,0,0,0,69.91,Satisfactory
Bengaluru,2025-03-27,38.21747267670875,42.85653279474394,0.0,9.335274980851093,9.335274980851093,1.9813644857316604,0.30826411597481856,2.9053661930199826,73.44384704322644,0,0,0,73.97,Satisfactory
Bengaluru,2025-03-28,39.56827052534453,44.37129837824653,0.0,9.665230586948567,9.665230586948567,2.0513958796788794,0.31915972145330873,3.008056458182972,76.03972227078923,0,0,0,76.52,Satisfactory
Bengaluru,2025-03-29,31.8455288681737,35.711125218821905,0.0,7.778818118347515,7.778818118347515,1.6510144577717174,0.2568676868651469,2.420958700097951,61.19866091067279,0,0,0,61.97,Satisfactory
Bengaluru,2025-03-30,37.190998195867174,41.705458844268804,0.0,9.084540935181913,9.084540935181913,1.9281474637937122,0.29998451959532846,2.827331617582126,71.47123531658423,0,0,0,72.04,Satisfactory
Bengaluru,2025-03-31,42.363432527801805,47.50575347521943,0.0,10.347996978376315,10.347996978376315,2.196309562757422,0.3417056430788122,3.220550080004873,81.41128235028712,0,0,0,81.78,Satisfactory
Bengaluru,2025-04-01,46.6521421789726,52.31505176051789,0.0,11.395588069639372,11.395588069639372,2.418655427025499,0.37629859747102007,3.546586082897967,89.65304491522403,0,0,0,89.86,Satisfactory
Bengaluru,2025-04-02,30.158715191135883,33.81955624250258,0.0,7.366784867226612,7.366784867226612,1.5635625024317708,0.2432617602942045,2.2927238617388945,57.95705237379303,0,0,0,58.8,Satisfactory
Bengaluru,2025-04-03,45.115803742569604,50.5922235886891,0.0,11.020310983977621,11.020310983977621,2.339004780272801,0.36390641199234675,3.42979066338079,86.70060988415047,0,0,0,86.97,Satisfactory
Bengaluru,2025-04-04,35.92671917903501,40.28771425385806,0.0,8.775719041738364,8.775719041738364,1.8626015925322241,0.28978677949968895,2.7312186813573476,69.04162633857426,0,0,0,69.66,Satisfactory
Bengaluru,2025-04-05,34.260399499766,38.41912695649234,0.0,8.368691802036562,8.368691802036562,1.776212137575107,0.2763461585772502,2.604541836348113,65.83940183030805,0,0,0,66.52,Satisfactory
Bengaluru,2025-04-06,43.15565168336681,48.39413682040561,0.0,10.541510132028785,10.541510132028785,2.23738174230815,0.34809572385977905,3.280776112519162,82.93371746728766,0,0,0,83.28,Satisfactory
Bengaluru,2025-04-07,31.486992209643166,35.30906728593834,0.0,7.691239373242848,7.691239373242848,1.632426315953584,0.25397571158929777,2.393702049835784,60.50964853847179,0,0,0,61.3,Satisfactory
Bengaluru,2025-04-08,41.70480184908055,46.767174356683306,0.0,10.187115107701633,10.187115107701633,2.162163206532591,0.3363930938778903,3.170479701886732,80.14556885753018,0,0,0,80.54,Satisfactory
Bengaluru,2025-04-09,35.46542517168359,39.770425684796734,0.0,8.663040046921717,8.663040046921717,1.8386860507752214,0.28606595812085067,2.6961502186848194,68.15514159363921,0,0,0,68.79,Satisfactory
Bengaluru,2025-04-10,52.51343618698814,58.887823879675885,0.0,12.827309936004083,12.827309936004083,2.7225310884580094,0.4235760988153348,3.9921729902869845,100.9168975577464,0,0,0,102.33,Moderate
Bengaluru,2025-04-11,48.353427719631036,54.22284927981557,0.0,11.811156322342578,11.811156322342578,2.5068576684155675,0.3900212548442124,3.675921100320904,92.92246453598088,0,0,0,93.06,Satisfactory
Bengaluru,2025-04-12,41.60198747880477,46.65187977745332,0.0,10.162000929518616,10.162000929518616,2.156832850346808,0.33556378783688967,3.162663554595079,79.94798690468215,0,0,0,80.35,Satisfactory
Bengaluru,2025-04-13,36.30421639955988,40.711034292527394,0.0,8.867929230201566,8.867929230201566,1.8821727345733936,0.29283169165158457,2.759916750215793,69.76707588250414,0,0,0,70.37,Satisfactory
Bengaluru,2025-04-14,43.17430985640283,48.4150598314946,0.0,10.546067711683643,10.546067711683643,2.2383490653369362,0.34824622165081054,3.2821945429219497,82.96957352763354,0,0,0,83.31,Satisfactory
Bengaluru,2025-04-15,45.869045587430165,51.436898329473664,0.0,11.204303259142964,11.204303259142964,2.3780562019405473,0.3699820997644137,3.487053565345514,88.14814094693085,0,0,0,88.39,Satisfactory
Bengaluru,2025-04-16,42.70214956432393,47.88558596457961,0.0,10.430734439939547,10.430734439939547,2.2138701668443117,0.34443775225600376,3.2463000042668995,82.06220666523866,0,0,0,82.42,Satisfactory
Bengaluru,2025-04-17,45.89709076200212,51.46834779118833,0.0,11.211153775364428,11.211153775364428,2.37951018905694,0.37020831359649825,3.489185613761378,88.20203633475484,0,0,0,88.44,Satisfactory
Bengaluru,2025-04-18,34.671942525605054,38.88062547923658,0.0,8.469218263981295,8.469218263981295,1.7975483662327647,0.27966568595989666,2.635828133177852,66.63027838295488,0,0,0,67.3,Satisfactory
Bengaluru,2025-04-19,31.38004205934436,35.18913490154294,0.0,7.665114959660388,7.665114959660388,1.6268815424585312,0.2531130461322141,2.3855714925473652,60.30411871324651,0,0,0,61.1,Satisfactory
Bengaluru,2025-04-20,38.799696529646475,43.50943038057814,0.0,9.477493170252629,9.477493170252629,2.0115495708291293,0.3129603637576993,2.949627976456175,74.56272688025282,0,0,0,75.07,Satisfactory
Bengaluru,2025-04-21,37.657184659729815,42.228233744796725,0.0,9.198414996643875,9.198414996643875,1.952316652348904,0.30374480378203306,2.8627720142616138,72.36712206543292,0,0,0,72.92,Satisfactory
Bengaluru,2025-04-22,38.68338529800265,43.379000612092206,0.0,9.44908215155598,9.44908215155598,2.0055194770649427,0.31202219133316644,2.9407857716577284,74.33920753928226,0,0,0,74.85,Satisfactory
Bengaluru,2025-04-23,48.84817864033854,54.77765595784724,0.0,11.932007743651988,11.932007743651988,2.5325077659996054,0.3940119414207367,3.7135330222590364,93.87324459546613,0,0,0,94.0,Satisfactory
Bengaluru,2025-04-24,37.24258225709041,41.76330448022178,0.0,9.097141229299254,9.097141229299254,1.9308218119329028,0.30040059930750324,2.8312531376900734,71.57036620193595,0,0,0,72.14,Satisfactory
Bengaluru,2025-04-25,22.32362896703234,25.033401476240908,0.0,5.45293030600491,5.45293030600491,1.1573566363765522,0.18006354860471926,1.6970854523790788,42.900094550303926,0,0,0,42.9,Good
Bengaluru,2025-04-26,42.53375583689652,47.69675162268132,0.0,10.389601375911912,10.389601375911912,2.205139883867018,0.3430794797202912,3.233498387401156,81.7385985798784,0,0,0,82.1,Satisfactory
Bengaluru,2025-04-27,46.491799250836166,52.13524547096509,0.0,11.356421551799464,11.356421551799464,2.4103425334431514,0.375005263099778,3.5343965033661595,89.34490833099373,0,0,0,89.56,Satisfactory
Bengaluru,2025-04-28,32.676001503826456,36.6424054750038,0.0,7.981675342410252,7.981675342410252,1.6940698685931963,0.2635663221997328,2.4840928361582924,62.79460907141126,0,0,0,63.54,Satisfactory
